group_id	structure	center_size	coset_count	is_ac	adjacency
SmallGroup(128,1685)	C2 x (QD16 : C4)	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,1686)	C2 x (Q16 : C4)	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,1687)	(C8 : (C2 x C2)) : C4	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,1690)	C2 x C8 x Q8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,1691)	C2 x (C8 : Q8)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,1692)	(C8 x C2) : Q8	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,1693)	(C8 x C2) : Q8	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,1696)	C8 x ((C4 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,1697)	(C4 x C2) : (C8 : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,1698)	(C4 : (C8 : C2)) : C2	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,1699)	((C2 x C2) : (C8 : C2)) : C2	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,1704)	D8 : (C8 x C2)	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,1705)	(C2 x C2 x C2) : (C8 : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1707)	(C4 x C2) : (C8 : C2)	8	16	false	;3,4,5,6,7,8,9,10,11,12,13,14;2,4,7,8,9,10,11,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,4,7,8,9,10,11,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,9,10,11,12,14,16;2,3,4,5,6,7,8,11,12,13,15,16;2,3,4,5,6,7,8,11,12,13,15,16;2,3,4,5,6,7,8,9,10,13,15,16;2,3,4,5,6,7,8,9,10,13,15,16;2,3,4,5,6,7,9,10,11,12,14,16;2,3,4,6,7,8,13,16;3,4,6,7,9,10,11,12;3,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1708)	(C4 : C8) : (C2 x C2)	8	16	false	;3,5,7,8,9,10,11,14;2,4,5,7,9,10,11,12,13,14,15,16;3,8,9,11,12,13,15,16;2,3,6,8,9,10,11,12,13,14,15,16;5,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;2,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,15,16;2,3,4,5,7,8,10,12,13,14,15,16;3,4,5,6,7,8,9,10,11,14,15,16;3,4,5,6,7,8,9,10,11,14,15,16;2,3,5,6,7,8,9,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,13,14;3,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1710)	(C4 : C8) : (C2 x C2)	8	16	true	;3,4,5,6,7,8,9,10,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,11,12,14,15,16;3,4,5,6,7,8,9,10,13,14,15,16;3,4,5,6,7,8,9,10,13,14,15,16;2,3,4,5,6,8,9,11,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1712)	((C2 x C2) : (C8 : C2)) : C2	8	16	true	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,12,13,14,15;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,9,10,12,13,14,15;2,4,5,6,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,12,13,14,15
SmallGroup(128,1713)	((C2 x C2) : (C8 : C2)) : C2	8	16	false	;3,5,7,8,10,11,13,14;2,4,5,6,7,8,9,10,11,12,13,15;3,5,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,14,16;3,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;2,3,4,5,6,7,9,10,12,13,14,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;2,3,4,5,6,7,9,10,12,13,14,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,12,13,15;3,4,6,7,9,10,12,14;4,5,6,8,9,11,12,13
SmallGroup(128,1714)	(C2 x Q8) : C8	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,1715)	(C8 : Q8) : C2	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1717)	(C8 : Q8) : C2	8	16	false	;3,5,7,8,9,10,11,14;2,4,5,7,9,10,11,12,13,14,15,16;3,8,9,11,12,13,15,16;2,3,6,8,9,10,11,12,13,14,15,16;5,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;2,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,15,16;2,3,4,5,7,8,10,12,13,14,15,16;3,4,5,6,7,8,9,10,11,14,15,16;3,4,5,6,7,8,9,10,11,14,15,16;2,3,5,6,7,8,9,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,13,14;3,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1719)	(C8 : Q8) : C2	8	16	true	;3,4,5,6,7,8,9,10,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,11,12,14,15,16;3,4,5,6,7,8,9,10,13,14,15,16;3,4,5,6,7,8,9,10,13,14,15,16;2,3,4,5,6,8,9,11,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1720)	Q8 : (C8 x C2)	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,1721)	(C4 x C2) : (C8 : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1724)	(C8 : Q8) : C2	8	16	false	;3,5,7,8,9,10,11,14;2,4,5,7,9,10,11,12,13,14,15,16;3,8,9,11,12,13,15,16;2,3,6,8,9,10,11,12,13,14,15,16;5,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;2,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,15,16;2,3,4,5,7,8,10,12,13,14,15,16;3,4,5,6,7,8,9,10,11,14,15,16;3,4,5,6,7,8,9,10,11,14,15,16;2,3,5,6,7,8,9,11,12,13,15,16;3,4,5,6,7,8,9,10,11,12,13,14;3,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,1725)	(C8 : Q8) : C2	8	16	false	;3,4,5,6,7,8,9,10,12,14,15,16;2,4,5,6,7,9,10,11,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,8,9,10,11,15,16;2,3,4,5,8,9,10,11,12,13,15,16;2,4,5,6,7,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,13,14,15;2,3,4,5,6,7,8,9,11,12,14,16;3,4,5,6,7,8,9,10,12,14,15,16;2,4,5,7,10,11,14,15;3,4,5,7,8,9,14,16;2,3,4,5,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,11,12,14,16;2,3,4,5,6,7,8,10,11,13,14,15
SmallGroup(128,1727)	(C8 : Q8) : C2	8	16	true	;3,4,5,6,7,8,9,10,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,8,9,11,12,14,15,16;3,4,5,6,7,8,9,10,13,14,15,16;3,4,5,6,7,8,9,10,13,14,15,16;2,3,4,5,6,8,9,11,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2136)	C16 x C2 x C2 x C2	128	1	true	
SmallGroup(128,2137)	C2 x C2 x (C16 : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2138)	C2 x ((C16 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2139)	(C16 x C2) : (C2 x C2)	8	16	false	;5,8,9,10,12,14,15,16;4,7,9,11,12,13,15,16;3,6,8,11,12,13,14,16;2,6,7,10,12,13,14,15;4,5,7,8,10,11,13,14;3,5,6,9,10,11,13,15;2,4,6,9,10,11,14,16;2,3,7,8,10,11,15,16;2,5,6,7,8,9,13,16;3,4,6,7,8,9,14,15;2,3,4,5,13,14,15,16;3,4,5,6,7,10,12,16;2,4,5,6,8,11,12,15;2,3,5,7,9,11,12,14;2,3,4,8,9,10,12,13
SmallGroup(128,2150)	C4 x C4 x C2 x C2 x C2	128	1	true	
SmallGroup(128,2151)	C2 x C2 x C2 x ((C4 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2152)	C2 x C2 x C2 x (C4 : C4)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2153)	C2 x C2 x ((C4 x C4) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2154)	C2 x C2 x C4 x D8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2155)	C2 x C2 x C4 x Q8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2156)	C2 x C4 x ((C4 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,2157)	C2 x (D8 : (C4 x C2))	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2158)	C2 x ((C2 x Q8) : C4)	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2159)	C2 x (Q8 : (C4 x C2))	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2160)	((C4 x C2) : C2) : (C4 x C2)	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2161)	C4 x ((C2 x C2 x C2) : (C2 x C2))	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2162)	C4 x ((C2 x Q8) : C2)	8	16	false	;3,5,8,9,11,12,13,14;2,4,8,10,11,12,13,15;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;5,7,8,10,12,14,15,16;4,6,8,9,13,14,15,16;2,3,6,7,12,13,14,15;2,4,5,7,11,13,14,16;3,4,5,6,11,12,15,16;2,3,4,5,9,10,14,15;2,3,5,6,8,10,13,16;2,3,4,7,8,9,12,16;2,5,6,7,8,9,11,15;3,4,6,7,8,10,11,14;4,5,6,7,9,10,12,13
SmallGroup(128,2163)	C2 x C2 x ((C2 x C2 x C2 x C2) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2164)	C2 x C2 x ((C4 x C2 x C2) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2165)	C2 x C2 x ((C2 x Q8) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2166)	C2 x C2 x ((C4 x C2 x C2) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2167)	C2 x ((C2 x C2) : ((C4 x C2) : C2))	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2168)	C2 x C2 x ((C4 x C4) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2169)	C2 x C2 x ((C2 x C2) . (C2 x C2 x C2))	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2170)	C2 x C2 x ((C4 x C4) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2171)	C2 x (((C4 x C4) : C2) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2172)	C2 x C2 x ((C4 x C4) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2173)	C2 x C2 x (C4 : Q8)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2174)	C2 x (C4 : ((C4 x C2) : C2))	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2175)	C2 x ((C4 x C2) : Q8)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2176)	(C4 x C2) : ((C4 x C2) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,2177)	C2 x ((C2 x C2 x C2) : D8)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2178)	C2 x ((C4 x C2) : D8)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2179)	C2 x (((C2 x Q8) : C2) : C2)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2180)	C2 x ((C4 x C2) : D8)	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
SmallGroup(128,2181)	(C4 x C2 x C2) : D8	8	16	false	;3,4,5,7,9,10,11,12,13,14,15,16;2,4,7,8,9,11,12,14;2,3,6,8,9,10,11,12,13,14,15,16;2,8,9,10,11,13,15,16;4,7,10,12,13,14,15,16;2,3,6,8,9,10,11,12,13,14,15,16;3,4,5,7,9,10,11,12,13,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,7,8,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,11,12,14,15,16;2,3,4,6,7,8,9,10,11,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,11,12,13,14
