# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# MAX_Q_ORDER=16
q_order	q_id	structure	cover_order	exterior_order	all_exterior_subgroups	normal_kernel_count	kernel_serial	kernel_order	kernel_index	adjacency
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2214	16	4	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;3,4,5,6,7,8,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,5,7,9,11,13,16;3,4,5,6,7,8,9,11,12,14,15,16;2,4,6,8,9,11,13,15;2,3,4,5,6,7,9,10,11,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2215	16	4	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,6,7,8,10,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2216	16	4	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,7,9,11,13,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,15,16;3,5,6,8,9,11,12,14;2,3,4,5,6,7,8,9,10,14,15,16;2,3,7,8,9,10,14,15;3,4,5,6,7,8,15,16;2,5,6,7,10,11,12,15;2,3,5,6,7,8,9,11,12,13,14,16;2,4,6,8,9,11,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2217	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,5,7,9,11,13,16;2,3,4,5,6,8,9,11,12,13,14,15;4,7,9,11,12,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,12,13,14,15;2,3,4,5,6,7,8,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2218	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;4,7,9,11,12,14,15,16;2,3,4,8,10,11,12,16;2,3,4,5,12,13,14,15;3,6,9,10,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,6,8,9,11,13,15;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,5,7,9,11,13,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2219	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;;2,3,4,8,10,11,12,16;2,3,4,8,10,11,12,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,8,10,11,12,16;2,3,4,8,10,11,12,16;2,3,4,8,10,11,12,16;2,3,4,6,7,8,9,10,11,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2220	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;4,7,9,11,12,14,15,16;2,3,4,8,10,11,12,16;2,3,4,5,8,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,7,8,9,10,14,15;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2221	16	4	;3,4,5,6,7,8,9,11,12,14,15,16;2,5,6,7,10,11,12,15;2,6,7,8,12,13,14,16;2,3,7,8,9,10,14,15;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;2,4,5,6,7,9,10,11,12,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;3,5,6,8,9,11,12,14;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;4,7,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,6,7,8,9,11,12,13,14,16;2,4,6,8,9,11,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2222	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,6,7,8,9,10,12,13,14,15,16;3,6,9,10,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,5,6,8,9,10,11,12,14,16;2,4,6,8,9,11,13,15;2,3,4,5,6,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2223	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,6,7,9,10,11,12,13,15,16;3,4,6,7,10,11,13,14;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,12,13,14,15;3,6,9,10,12,13,15,16;2,3,4,8,10,11,12,16;2,3,4,5,6,8,9,11,12,13,14,15;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,6,7,8,10,11,12,15,16;2,5,6,7,10,11,12,15;2,3,4,6,7,8,10,11,12,13,14,16;2,4,6,8,9,11,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2224	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,6,7,8,9,11,12,13,14,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,5,6,7,8,9,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2225	16	4	;3,4,5,6,7,8,9,11,12,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,6,7,8,12,13,14,16;3,4,5,6,7,8,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;4,7,9,11,12,14,15,16;2,4,6,8,9,11,13,15;2,3,4,6,7,8,10,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2226	16	4	;3,4,5,6,7,8,9,11,12,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,4,5,6,9,10,14,16;2,5,6,7,8,10,11,12,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,5,6,7,9,10,11,13,14,16;4,7,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,5,6,7,9,10,11,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2227	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,6,7,8,12,13,14,16;3,6,9,10,12,13,15,16;2,3,4,5,7,9,11,12,13,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;4,7,9,11,12,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,5,7,9,11,13,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,4,6,8,9,11,13,15;2,3,5,6,7,8,9,11,12,13,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2228	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;3,4,6,7,10,11,13,14;2,3,4,5,7,9,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;4,7,9,11,12,14,15,16;2,6,7,8,12,13,14,16;2,3,4,5,12,13,14,15;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,4,5,6,7,9,10,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,6,7,8,10,11,12,13,14,16;2,4,6,8,9,11,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2229	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,7,9,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,14,16;4,7,9,11,12,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,7,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,4,5,6,9,10,14,16;2,4,5,6,7,8,9,10,11,12,13,15;2,3,4,5,6,8,9,10,11,12,14,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2230	16	4	;3,4,5,6,7,8,9,10,12,13,15,16;2,5,6,7,10,11,12,15;2,6,7,8,12,13,14,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,6,9,10,12,13,14,15,16;2,4,5,6,9,10,14,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;3,6,9,10,12,13,15,16;2,3,4,5,6,7,9,10,11,13,14,16;2,4,5,6,7,9,10,11,12,14,15,16;4,5,7,8,9,10,12,13;2,3,5,7,9,11,13,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2231	16	4	;3,4,5,6,7,8,9,10,12,13,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,6,8,9,10,11,12,14,16;2,4,5,6,7,9,10,11,12,14,15,16;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;3,4,5,6,7,8,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,4,5,6,9,10,14,16;4,5,7,8,9,10,12,13;2,3,4,8,10,11,12,16;2,4,5,6,7,8,9,10,11,12,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2232	16	4	;3,4,5,6,7,8,9,10,12,13,15,16;2,5,6,7,10,11,12,15;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,5,6,8,9,11,12,13,14,15;2,4,5,6,7,9,10,11,12,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,4,5,6,7,9,10,11,12,14,15,16;4,5,7,8,9,10,12,13;2,3,4,5,7,8,9,10,11,12,13,16;2,4,6,8,9,11,13,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2233	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,4,5,6,7,8,9,11,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2234	16	4	;3,4,5,6,7,8,9,10,12,13,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,6,8,9,11,13,15;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,6,8,9,10,11,12,14,16;3,6,9,10,12,13,15,16;2,3,4,5,6,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2235	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,9,10,11,12,13,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,12,13,14,15;3,6,9,10,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;2,4,5,6,9,10,14,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2236	16	4	;4,5,7,8,9,10,12,13;4,7,9,11,12,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;3,4,5,6,7,8,9,10,11,12,13,14;3,4,5,6,7,8,9,10,11,12,13,14
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2237	16	4	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;3,6,9,10,12,13,15,16;2,6,7,8,12,13,14,16;2,3,4,5,7,8,9,10,11,12,13,16;3,5,6,8,9,11,12,14;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,4,6,8,9,11,13,15;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,5,6,8,9,10,11,12,14,16;2,3,5,7,9,11,13,16;2,3,4,8,10,11,12,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2238	16	4	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;3,5,6,8,9,11,12,14;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,9,10,11,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,9,10,11,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,4,5,7,8,9,10,11,12,13,16;2,3,5,7,9,11,13,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2239	16	4	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,4,6,8,9,11,13,15;2,3,4,5,7,8,9,10,11,12,13,16;3,6,9,10,12,13,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,9,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,8,10,11,12,16;2,3,4,5,7,8,9,10,11,12,13,16;2,3,4,6,7,8,9,10,11,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2240	16	4	;4,5,7,8,9,10,11,12,13,14,15,16;4,7,9,11,12,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,4,6,8,9,11,13,15;5,8,10,11,13,14,15,16;2,3,4,8,10,11,12,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,7,8,9,10,14,15;2,4,5,6,9,10,14,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,5,6,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2241	16	4	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;3,5,6,8,9,11,12,14;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,9,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,7,9,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,5,7,9,11,13,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,15;2,3,4,5,6,7,8,9,11,13,15,16;2,6,7,8,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2242	16	4	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;3,6,9,10,12,13,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,5,7,9,11,12,13,14,15,16;3,5,6,8,9,11,12,14;2,3,5,7,9,11,13,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,12,13,14,15;2,6,7,8,12,13,14,16;2,3,4,5,6,7,9,10,11,13,14,16;2,3,4,5,6,8,9,10,11,12,14,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,9,10,14,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2243	16	4	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,7,9,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,7,9,11,12,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,7,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,6,7,8,9,10,11,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2244	16	4	;4,5,7,8,9,10,11,12,13,14,15,16;4,7,9,11,12,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,4,6,7,8,9,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,12,13,14,15;2,4,5,6,9,10,14,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,6,8,9,11,13,15;2,3,4,5,6,9,10,12,13,14,15,16;2,3,5,7,9,11,13,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,5,6,7,9,10,11,13,14,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2245	16	4	;4,5,7,8,9,10,11,12,13,14,15,16;4,7,9,11,12,14,15,16;2,3,7,8,9,10,14,15;2,6,7,8,12,13,14,16;5,8,10,11,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,8,10,11,12,16;2,4,6,7,8,9,11,12,13,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2246	16	4	;4,7,9,11,12,14,15,16;4,7,9,11,12,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;4,7,9,11,12,14,15,16;4,7,9,11,12,14,15,16;2,3,4,5,6,8,9,11,12,13,14,15;4,7,9,11,12,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;4,7,9,11,12,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,3,4,5,6,8,9,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2247	16	4	;4,7,9,11,12,14,15,16;4,7,9,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,14,15;4,7,9,11,12,14,15,16;4,7,9,11,12,14,15,16;2,3,4,5,6,8,9,10,11,12,14,16;4,7,9,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;4,7,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,3,4,5,6,7,8,9,10,14,15,16;;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,8,9,10,11,12,14,16;2,3,5,6,7,8,9,10,11,12,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2248	16	4	;4,7,9,11,12,14,15,16;4,7,9,11,12,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;;4,7,9,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;4,7,9,11,12,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;4,7,9,11,12,14,15,16;2,3,6,7,8,9,10,12,13,14,15,16;2,3,4,6,7,8,9,10,11,13,14,15;4,7,9,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,6,7,8,9,10,11,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2249	16	4	;4,5,7,8,9,10,12,13;4,7,9,11,12,14,15,16;2,3,5,6,7,8,9,11,12,13,14,16;2,4,6,7,8,9,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,14,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,6,7,8,12,13,14,16;3,4,5,6,7,8,15,16;2,3,4,5,6,7,8,9,10,14,15,16;2,4,5,6,9,10,14,16;3,4,5,6,7,8,9,10,12,13,15,16;3,5,6,8,9,11,12,14;3,4,5,6,7,8,9,10,11,12,13,14
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2250	16	4	;3,4,5,6,7,8,9,10,11,12,13,14;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,8,10,11,12,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,5,7,9,11,13,16;4,5,7,8,9,10,12,13;3,4,5,6,7,8,9,10,11,12,13,14
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	2251	16	4	;3,4,6,7,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,11,12,13,14,16;3,4,6,7,10,11,13,14;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,5,6,7,8,9,11,12,13,14,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,6,7,8,9,10,11,13,14,15;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,6,7,8,12,13,14,16;2,3,4,6,7,8,9,10,11,13,14,15
